x,y,pixel_x,pixel_y
406.6337854500616,0.08571428571428572,150.0,1245.0
406.9297163995068,0.08608058608058608,151.0,1244.5
407.2256473489519,0.08681318681318681,152.0,1243.5
407.52157829839706,0.08754578754578754,153.0,1242.5
407.81750924784217,0.08791208791208792,154.0,1242.0
408.1134401972873,0.08864468864468865,155.0,1241.0
408.40937114673244,0.08937728937728938,156.0,1240.0
408.70530209617755,0.08974358974358974,157.0,1239.5
409.0012330456227,0.09047619047619047,158.0,1238.5
409.2971639950678,0.0912087912087912,159.0,1237.5
409.5930949445129,0.09157509157509157,160.0,1237.0
409.8890258939581,0.09267399267399268,161.0,1235.5
410.1849568434032,0.09340659340659341,162.0,1234.5
410.4808877928483,0.09413919413919414,163.0,1233.5
410.7768187422935,0.09523809523809523,164.0,1232.0
411.0727496917386,0.09597069597069598,165.0,1231.0
411.36868064118374,0.09706959706959707,166.0,1229.5
411.66461159062885,0.09816849816849817,167.0,1228.0
411.96054254007396,0.0989010989010989,168.0,1227.0
412.2564734895191,0.1,169.0,1225.5
412.55240443896423,0.10073260073260074,170.0,1224.5
412.8483353884094,0.10146520146520147,171.0,1223.5
413.1442663378545,0.10293040293040293,172.0,1221.5
413.4401972872996,0.10402930402930403,173.0,1220.0
413.7361282367448,0.10476190476190476,174.0,1219.0
414.0320591861899,0.10586080586080586,175.0,1217.5
414.327990135635,0.10695970695970695,176.0,1216.0
414.62392108508016,0.10842490842490843,177.0,1214.0
414.91985203452526,0.10915750915750916,178.0,1213.0
415.2157829839704,0.11025641025641025,179.0,1211.5
415.51171393341554,0.11135531135531136,180.0,1210.0
415.80764488286064,0.11208791208791209,181.0,1209.0
416.1035758323058,0.11355311355311355,182.0,1207.0
416.3995067817509,0.11428571428571428,183.0,1206.0
416.6954377311961,0.11575091575091576,184.0,1204.0
416.9913686806412,0.11648351648351649,185.0,1203.0
417.2872996300863,0.11794871794871795,186.0,1201.0
417.58323057953146,0.11904761904761904,187.0,1199.5
417.87916152897657,0.12014652014652015,188.0,1198.0
418.1750924784217,0.12124542124542124,189.0,1196.5
418.47102342786684,0.12197802197802197,190.0,1195.5
418.76695437731195,0.12307692307692308,191.0,1194.0
419.0628853267571,0.12454212454212454,192.0,1192.0
419.3588162762022,0.126007326007326,193.0,1190.0
419.6547472256473,0.1271062271062271,194.0,1188.5
419.9506781750925,0.1282051282051282,195.0,1187.0
420.2466091245376,0.12930402930402932,196.0,1185.5
420.54254007398276,0.13003663003663005,197.0,1184.5
420.83847102342787,0.13186813186813187,198.0,1182.0
421.134401972873,0.13296703296703297,199.0,1180.5
421.43033292231814,0.13406593406593406,200.0,1179.0
421.72626387176325,0.13516483516483516,201.0,1177.5
422.02219482120836,0.13663003663003662,202.0,1175.5
422.3181257706535,0.13772893772893774,203.0,1174.0
422.61405672009863,0.13882783882783883,204.0,1172.5
422.9099876695438,0.1402930402930403,205.0,1170.5
